"filename", "language", "JSON", "C#", "XML", "aspnetcorerazor", "Markdown", "Properties", "JavaScript", "CSS", "SCSS", "Less", "Ignore", "PowerShell", "comment", "blank", "total"
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Data\CalendarData.cs", "C#", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 25
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Data\FlashCardData.cs", "C#", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Data\MaterijalData.cs", "C#", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 19
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Data\QuizData.cs", "C#", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Data\RIIDBContext.cs", "C#", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 20
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Data\SendEmail.cs", "C#", 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 34
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Data\User.cs", "C#", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 41
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Migrations\20200323202353_RIIMigrations1.Designer.cs", "C#", 0, 222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 73, 296
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Migrations\20200323202353_RIIMigrations1.cs", "C#", 0, 205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 227
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Migrations\20200324103440_RIIMigrations2.Designer.cs", "C#", 0, 224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 74, 299
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Migrations\20200324103440_RIIMigrations2.cs", "C#", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 25
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Migrations\20200413050056_RIIMigrations3.Designer.cs", "C#", 0, 248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 83, 332
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Migrations\20200413050056_RIIMigrations3.cs", "C#", 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 45
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Migrations\20200413050629_RIIMigrations4.Designer.cs", "C#", 0, 246, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 82, 329
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Migrations\20200413050629_RIIMigrations4.cs", "C#", 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 81
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Migrations\20200413105344_RIIMigrations5.Designer.cs", "C#", 0, 248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 83, 332
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Migrations\20200413105344_RIIMigrations5.cs", "C#", 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 45
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Migrations\20200413173316_RIIMigrations6.Designer.cs", "C#", 0, 256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 87, 344
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Migrations\20200413173316_RIIMigrations6.cs", "C#", 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 51
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Migrations\20200504072834_DodatiRazlicitEMogucnosti.Designer.cs", "C#", 0, 338, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 119, 458
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Migrations\20200504072834_DodatiRazlicitEMogucnosti.cs", "C#", 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 136
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Migrations\20200504213958_AzuriranMaterijalData.Designer.cs", "C#", 0, 340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 120, 461
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Migrations\20200504213958_AzuriranMaterijalData.cs", "C#", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 23
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Migrations\20200504214234_AzuriranMaterijalData2.Designer.cs", "C#", 0, 342, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 121, 464
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Migrations\20200504214234_AzuriranMaterijalData2.cs", "C#", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 42
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Migrations\RIIDBContextModelSnapshot.cs", "C#", 0, 340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 121, 462
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\AdminPages\CreateRole.cshtml", "aspnetcorerazor", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\AdminPages\CreateRole.cshtml.cs", "C#", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 47
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\AdminPages\EditRole.cshtml", "aspnetcorerazor", 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 63
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\AdminPages\EditRole.cshtml.cs", "C#", 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 66
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\AdminPages\EditUsersRoles.cshtml", "aspnetcorerazor", 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 39
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\AdminPages\EditUsersRoles.cshtml.cs", "C#", 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 81
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\AdminPages\ListRoles.cshtml", "aspnetcorerazor", 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 43
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\AdminPages\ListRoles.cshtml.cs", "C#", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 27
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\AdminPages\ListUsers.cshtml", "aspnetcorerazor", 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 91
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\AdminPages\ListUsers.cshtml.cs", "C#", 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 47
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\Error.cshtml", "aspnetcorerazor", 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 38
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\Error.cshtml.cs", "C#", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 32
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\Index.cshtml", "aspnetcorerazor", 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 86
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\Index.cshtml.cs", "C#", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 23
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\Privacy.cshtml", "aspnetcorerazor", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\Privacy.cshtml.cs", "C#", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 25
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\Shared\_HeaderPartial.cshtml", "aspnetcorerazor", 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 70
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\Shared\_Layout.cshtml", "aspnetcorerazor", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\Shared\_ScriptsPartial.cshtml", "aspnetcorerazor", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\Shared\_ValidationScriptsPartial.cshtml", "aspnetcorerazor", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\UserPages\BlanketNapravi.cshtml", "aspnetcorerazor", 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 92
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\UserPages\BlanketNapravi.cshtml.cs", "C#", 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 46
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\UserPages\Calendar.cshtml", "aspnetcorerazor", 0, 0, 0, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 224
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\UserPages\Calendar.cshtml.cs", "C#", 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20, 119
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\UserPages\ChangePassword.cshtml", "aspnetcorerazor", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\UserPages\ChangePassword.cshtml.cs", "C#", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 36
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\UserPages\ConfirmEmail.cshtml", "aspnetcorerazor", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\UserPages\ConfirmEmail.cshtml.cs", "C#", 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 46
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\UserPages\EditUserProfile.cshtml", "aspnetcorerazor", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\UserPages\EditUserProfile.cshtml.cs", "C#", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\UserPages\ExternalLoginCallback.cshtml", "aspnetcorerazor", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\UserPages\ExternalLoginCallback.cshtml.cs", "C#", 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 68
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\UserPages\Login.cshtml", "aspnetcorerazor", 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 94
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\UserPages\Login.cshtml.cs", "C#", 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 77
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\UserPages\Logout.cshtml", "aspnetcorerazor", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\UserPages\Logout.cshtml.cs", "C#", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 32
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\UserPages\Materijali.cshtml", "aspnetcorerazor", 0, 0, 0, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 228
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\UserPages\Materijali.cshtml.cs", "C#", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\UserPages\OMaterijalima.cshtml", "aspnetcorerazor", 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 60
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\UserPages\OMaterijalima.cshtml.cs", "C#", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\UserPages\ProfilPage.cshtml", "aspnetcorerazor", 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 71
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\UserPages\ProfilPage.cshtml.cs", "C#", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 29
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\UserPages\Register.cshtml", "aspnetcorerazor", 0, 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 147
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\UserPages\Register.cshtml.cs", "C#", 0, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 166
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\UserPages\Relaksacija.cshtml", "aspnetcorerazor", 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 157
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\UserPages\Relaksacija.cshtml.cs", "C#", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\UserPages\ResetPassword.cshtml", "aspnetcorerazor", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 36
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\UserPages\ResetPassword.cshtml.cs", "C#", 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 66
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\UserPages\ZapocniVodic.cshtml", "aspnetcorerazor", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 25
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\UserPages\ZapocniVodic.cshtml.cs", "C#", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\_ViewImports.cshtml", "aspnetcorerazor", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Pages\_ViewStart.cshtml", "aspnetcorerazor", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Program.cs", "C#", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 30
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Properties\launchSettings.json", "JSON", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\RIIEdition.csproj", "XML", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 28
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\Startup.cs", "C#", 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 94
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\appsettings.Development.json", "JSON", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\appsettings.json", "JSON", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bin\Debug\netcoreapp3.1\Properties\launchSettings.json", "JSON", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bin\Debug\netcoreapp3.1\RIIEdition.StaticWebAssets.xml", "XML", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bin\Debug\netcoreapp3.1\RIIEdition.deps.json", "JSON", 6219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6219
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bin\Debug\netcoreapp3.1\RIIEdition.runtimeconfig.dev.json", "JSON", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bin\Debug\netcoreapp3.1\RIIEdition.runtimeconfig.json", "JSON", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bin\Debug\netcoreapp3.1\appsettings.Development.json", "JSON", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bin\Debug\netcoreapp3.1\appsettings.json", "JSON", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bin\Debug\netcoreapp3.1\package-lock.json", "JSON", 7994, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7995
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bin\Debug\netcoreapp3.1\package.json", "JSON", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 54
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\bootstrap-social\.bower.json", "JSON", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\bootstrap-social\.editorconfig", "Properties", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 1, 3, 12
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\bootstrap-social\README.md", "Markdown", 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 12, 63
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\bootstrap-social\bootstrap-social.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 138, 0, 0, 0, 0, 8, 2, 148
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\bootstrap-social\bootstrap-social.less", "Less", 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 0, 0, 8, 7, 116
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\bootstrap-social\bootstrap-social.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 8, 7, 116
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\bootstrap-social\bower.json", "JSON", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\bootstrap-social\package.json", "JSON", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\bootstrap\.bower.json", "JSON", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\bootstrap\CHANGELOG.md", "Markdown", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\bootstrap\Gruntfile.js", "JavaScript", 0, 0, 0, 0, 0, 0, 215, 0, 0, 0, 0, 0, 182, 34, 431
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\bootstrap\ISSUE_TEMPLATE.md", "Markdown", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 8, 23
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\bootstrap\README.md", "Markdown", 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 56, 150
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\bootstrap\bower.json", "JSON", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 35
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\bootstrap\dist\css\bootstrap-theme.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 581, 0, 0, 0, 0, 6, 0, 587
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\bootstrap\dist\css\bootstrap-theme.min.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 5, 0, 6
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\bootstrap\dist\css\bootstrap.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 6826, 0, 0, 0, 0, 8, 0, 6834
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\bootstrap\dist\css\bootstrap.min.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 5, 0, 6
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\bootstrap\dist\fonts\glyphicons-halflings-regular.svg", "XML", 0, 0, 288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 288
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\bootstrap\dist\js\bootstrap.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1752, 0, 0, 0, 0, 0, 211, 618, 2581
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\bootstrap\dist\js\bootstrap.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 6
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\bootstrap\dist\js\npm.js", "JavaScript", 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 1, 0, 13
