"filename", "language", "JSON", "C#", "XML", "aspnetcorerazor", "Markdown", "Properties", "JavaScript", "CSS", "SCSS", "Less", "Ignore", "PowerShell", "comment", "blank", "total"
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\font-awesome\less\icons.less", "Less", 0, 0, 0, 0, 0, 0, 0, 0, 0, 786, 0, 0, 2, 2, 790
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\font-awesome\less\larger.less", "Less", 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 3, 2, 14
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\font-awesome\less\list.less", "Less", 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 2, 2, 20
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\font-awesome\less\mixins.less", "Less", 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 10, 10, 61
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\font-awesome\less\path.less", "Less", 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 3, 2, 16
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\font-awesome\less\rotated-flipped.less", "Less", 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 4, 5, 21
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\font-awesome\less\screen-reader.less", "Less", 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 2, 6
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\font-awesome\less\stacked.less", "Less", 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 2, 2, 21
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\font-awesome\less\variables.less", "Less", 0, 0, 0, 0, 0, 0, 0, 0, 0, 794, 0, 0, 3, 4, 801
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\font-awesome\scss\_animated.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 2, 5, 35
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\font-awesome\scss\_bordered-pulled.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 3, 6, 26
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\font-awesome\scss\_core.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 2, 3, 13
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\font-awesome\scss\_fixed-width.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 2, 1, 7
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\font-awesome\scss\_icons.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 786, 0, 0, 0, 2, 2, 790
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\font-awesome\scss\_larger.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 3, 2, 14
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\font-awesome\scss\_list.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 2, 2, 20
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\font-awesome\scss\_mixins.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 10, 10, 61
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\font-awesome\scss\_path.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 3, 2, 16
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\font-awesome\scss\_rotated-flipped.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 4, 5, 21
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\font-awesome\scss\_screen-reader.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 2, 6
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\font-awesome\scss\_stacked.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 2, 2, 21
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\font-awesome\scss\_variables.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 794, 0, 0, 0, 3, 4, 801
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\font-awesome\scss\font-awesome.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 4, 2, 19
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\.bower.json", "JSON", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\README.md", "Markdown", 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 25, 68
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\bower.json", "JSON", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\dist\core.js", "JavaScript", 0, 0, 0, 0, 0, 0, 256, 0, 0, 0, 0, 0, 60, 84, 400
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\dist\jquery.js", "JavaScript", 0, 0, 0, 0, 0, 0, 6800, 0, 0, 0, 0, 0, 1810, 1989, 10599
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\dist\jquery.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\dist\jquery.slim.js", "JavaScript", 0, 0, 0, 0, 0, 0, 5413, 0, 0, 0, 0, 0, 1478, 1605, 8496
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\dist\jquery.slim.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\external\sizzle\dist\sizzle.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1475, 0, 0, 0, 0, 0, 462, 346, 2283
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\external\sizzle\dist\sizzle.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 3
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\.eslintrc.json", "JSON", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\ajax.js", "JavaScript", 0, 0, 0, 0, 0, 0, 510, 0, 0, 0, 0, 0, 180, 169, 859
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\ajax\jsonp.js", "JavaScript", 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 16, 22, 104
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\ajax\load.js", "JavaScript", 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 17, 16, 78
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\ajax\parseXML.js", "JavaScript", 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 3, 7, 31
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\ajax\script.js", "JavaScript", 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 6, 9, 75
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\ajax\var\location.js", "JavaScript", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\ajax\var\nonce.js", "JavaScript", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\ajax\var\rquery.js", "JavaScript", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\ajax\xhr.js", "JavaScript", 0, 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 32, 29, 171
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\attributes.js", "JavaScript", 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 1, 3, 14
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\attributes\attr.js", "JavaScript", 0, 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 10, 26, 142
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\attributes\classes.js", "JavaScript", 0, 0, 0, 0, 0, 0, 139, 0, 0, 0, 0, 0, 12, 36, 187
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\attributes\prop.js", "JavaScript", 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 17, 27, 144
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\attributes\support.js", "JavaScript", 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 6, 9, 34
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\attributes\val.js", "JavaScript", 0, 0, 0, 0, 0, 0, 133, 0, 0, 0, 0, 0, 19, 40, 192
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\callbacks.js", "JavaScript", 0, 0, 0, 0, 0, 0, 139, 0, 0, 0, 0, 0, 59, 39, 237
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\core.js", "JavaScript", 0, 0, 0, 0, 0, 0, 256, 0, 0, 0, 0, 0, 60, 84, 400
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\core\DOMEval.js", "JavaScript", 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 10, 7, 44
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\core\access.js", "JavaScript", 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 7, 15, 73
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\core\camelCase.js", "JavaScript", 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 5, 7, 24
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\core\init.js", "JavaScript", 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 29, 31, 130
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\core\isAttached.js", "JavaScript", 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 5, 4, 27
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\core\nodeName.js", "JavaScript", 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 7, 14
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\core\parseHTML.js", "JavaScript", 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 11, 15, 66
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\core\ready-no-deferred.js", "JavaScript", 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 19, 23, 98
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\core\ready.js", "JavaScript", 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 20, 23, 87
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\core\readyException.js", "JavaScript", 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 4, 14
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\core\stripAndCollapse.js", "JavaScript", 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 2, 3, 15
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\core\support.js", "JavaScript", 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 5, 4, 21
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\core\toType.js", "JavaScript", 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 1, 5, 21
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\core\var\rsingleTag.js", "JavaScript", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 2, 2, 8
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\css.js", "JavaScript", 0, 0, 0, 0, 0, 0, 310, 0, 0, 0, 0, 0, 88, 87, 485
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\css\addGetHookIf.js", "JavaScript", 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 4, 8, 27
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\css\adjustCSS.js", "JavaScript", 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 9, 16, 75
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\css\curCSS.js", "JavaScript", 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 17, 14, 66
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\css\finalPropName.js", "JavaScript", 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 3, 10, 43
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\css\hiddenVisibleSelectors.js", "JavaScript", 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 4, 16
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\css\showHide.js", "JavaScript", 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 6, 19, 106
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\css\support.js", "JavaScript", 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 17, 20, 105
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\css\var\cssExpand.js", "JavaScript", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\css\var\getStyles.js", "JavaScript", 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 3, 5, 18
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\css\var\isHiddenWithinTree.js", "JavaScript", 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 15, 7, 35
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\css\var\rboxStyle.js", "JavaScript", 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 2, 8
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\css\var\rnumnonpx.js", "JavaScript", 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 2, 8
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\css\var\swap.js", "JavaScript", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 3, 8, 27
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\data.js", "JavaScript", 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 31, 34, 181
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\data\Data.js", "JavaScript", 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 44, 30, 163
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\data\var\acceptData.js", "JavaScript", 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 9, 5, 20
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\data\var\dataPriv.js", "JavaScript", 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 2, 8
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\data\var\dataUser.js", "JavaScript", 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 2, 8
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\deferred.js", "JavaScript", 0, 0, 0, 0, 0, 0, 241, 0, 0, 0, 0, 0, 90, 69, 400
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\deferred\exceptionHook.js", "JavaScript", 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 4, 6, 22
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\deprecated.js", "JavaScript", 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 15, 19, 99
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\dimensions.js", "JavaScript", 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 8, 13, 58
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\effects.js", "JavaScript", 0, 0, 0, 0, 0, 0, 536, 0, 0, 0, 0, 0, 60, 107, 703
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\effects\Tween.js", "JavaScript", 0, 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 13, 20, 126
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\effects\animatedSelector.js", "JavaScript", 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 4, 16
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\event.js", "JavaScript", 0, 0, 0, 0, 0, 0, 583, 0, 0, 0, 0, 0, 147, 159, 889
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\event\ajax.js", "JavaScript", 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 1, 4, 23
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\event\alias.js", "JavaScript", 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 1, 7, 30
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\event\focusin.js", "JavaScript", 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 9, 10, 56
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\event\support.js", "JavaScript", 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 5, 12
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\event\trigger.js", "JavaScript", 0, 0, 0, 0, 0, 0, 139, 0, 0, 0, 0, 0, 21, 40, 200
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\exports\amd.js", "JavaScript", 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 11, 6, 27
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\exports\global.js", "JavaScript", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 5, 10, 35
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\jquery.js", "JavaScript", 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 4, 41
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\manipulation.js", "JavaScript", 0, 0, 0, 0, 0, 0, 352, 0, 0, 0, 0, 0, 45, 93, 490
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\manipulation\_evalUrl.js", "JavaScript", 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 4, 7, 33
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\manipulation\buildFragment.js", "JavaScript", 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 16, 24, 107
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\manipulation\getAll.js", "JavaScript", 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 2, 10, 33
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\manipulation\setGlobalEval.js", "JavaScript", 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 1, 5, 23
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\manipulation\support.js", "JavaScript", 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 8, 9, 36
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\manipulation\var\rscriptType.js", "JavaScript", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\manipulation\var\rtagName.js", "JavaScript", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 3, 2, 9
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\manipulation\wrapMap.js", "JavaScript", 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 6, 9, 30
"c:\Users\Zika\Desktop\Zivojin\RIIEdition\bower_components\jquery\src\offset.js", "JavaScript", 0, 0, 0, 0, 0, 0, 156, 0, 0, 0, 0, 0, 38, 40, 234
